Zeit,Temperatur,Feuchtigkeit,Diversitaets-Index,Feldtyp,Feld,Jahrestag,Tag,Woche,Monat
2024-11-12 08:00:00,14.28,54.62,63,Karotten,1,317,12,46,11
2024-11-12 08:00:00,16.28,51.68,44,Pastinaken,2,317,12,46,11
2024-11-12 08:00:00,13.93,54.87,63,Nutzhanf,3,317,12,46,11
2024-11-12 08:00:00,18.06,55.36,63,Kartoffeln,4,317,12,46,11
2024-11-12 08:00:00,15.64,61.34,12,Karotten,5,317,12,46,11
2024-11-12 09:00:00,15.57,52.73,10,Karotten,1,317,12,46,11
2024-11-12 09:00:00,14.5,56.54,19,Pastinaken,2,317,12,46,11
2024-11-12 09:00:00,14.31,58.52,95,Nutzhanf,3,317,12,46,11
2024-11-12 09:00:00,15.81,42.98,36,Kartoffeln,4,317,12,46,11
2024-11-12 09:00:00,17.13,49.14,61,Karotten,5,317,12,46,11
2024-11-12 10:00:00,12.28,56.91,57,Karotten,1,317,12,46,11
2024-11-12 10:00:00,13.31,56.33,10,Pastinaken,2,317,12,46,11
2024-11-12 10:00:00,19.3,56.68,94,Nutzhanf,3,317,12,46,11
2024-11-12 10:00:00,14.25,51.28,48,Kartoffeln,4,317,12,46,11
2024-11-12 10:00:00,16.1,53.44,39,Karotten,5,317,12,46,11
2024-11-12 11:00:00,16.7,53.02,80,Karotten,1,317,12,46,11
2024-11-12 11:00:00,13.03,55.95,30,Pastinaken,2,317,12,46,11
2024-11-12 11:00:00,15.69,48.23,74,Nutzhanf,3,317,12,46,11
2024-11-12 11:00:00,15.06,59.92,39,Kartoffeln,4,317,12,46,11
2024-11-12 11:00:00,11.39,58.19,10,Karotten,5,317,12,46,11
2024-11-12 12:00:00,13.22,52.58,38,Karotten,1,317,12,46,11
2024-11-12 12:00:00,13.89,55.72,49,Pastinaken,2,317,12,46,11
2024-11-12 12:00:00,14.61,58.8,67,Nutzhanf,3,317,12,46,11
2024-11-12 12:00:00,12.37,55.02,42,Kartoffeln,4,317,12,46,11
2024-11-12 12:00:00,12.7,51.37,42,Karotten,5,317,12,46,11
2024-11-12 13:00:00,14.39,54.31,32,Karotten,1,317,12,46,11
2024-11-12 13:00:00,10.76,52.48,48,Pastinaken,2,317,12,46,11
2024-11-12 13:00:00,14.19,47.81,61,Nutzhanf,3,317,12,46,11
2024-11-12 13:00:00,14.42,54.03,38,Kartoffeln,4,317,12,46,11
2024-11-12 13:00:00,13.96,50.95,10,Karotten,5,317,12,46,11
2024-11-12 14:00:00,18.21,60.59,57,Karotten,1,317,12,46,11
2024-11-12 14:00:00,13.77,50.99,53,Pastinaken,2,317,12,46,11
2024-11-12 14:00:00,14.23,52.58,95,Nutzhanf,3,317,12,46,11
2024-11-12 14:00:00,15.95,54.99,42,Kartoffeln,4,317,12,46,11
2024-11-12 14:00:00,15.05,56.55,45,Karotten,5,317,12,46,11
2024-11-12 15:00:00,14.64,51.83,56,Karotten,1,317,12,46,11
2024-11-12 15:00:00,11.55,51.33,27,Pastinaken,2,317,12,46,11
2024-11-12 15:00:00,14.64,47.56,50,Nutzhanf,3,317,12,46,11
2024-11-12 15:00:00,10.4,52.36,34,Kartoffeln,4,317,12,46,11
2024-11-12 15:00:00,13.53,51.55,24,Karotten,5,317,12,46,11
2024-11-12 16:00:00,12.46,57.38,27,Karotten,1,317,12,46,11
2024-11-12 16:00:00,16.04,54.99,58,Pastinaken,2,317,12,46,11
2024-11-12 16:00:00,13.99,47.33,86,Nutzhanf,3,317,12,46,11
2024-11-12 16:00:00,12.88,60.11,71,Kartoffeln,4,317,12,46,11
2024-11-12 16:00:00,14.25,47.06,10,Karotten,5,317,12,46,11
2024-11-12 17:00:00,14.87,53.71,29,Karotten,1,317,12,46,11
2024-11-12 17:00:00,14.91,56.3,16,Pastinaken,2,317,12,46,11
2024-11-12 17:00:00,16.96,62.5,50,Nutzhanf,3,317,12,46,11
2024-11-12 17:00:00,14.0,52.6,39,Kartoffeln,4,317,12,46,11
2024-11-12 17:00:00,14.87,58.34,72,Karotten,5,317,12,46,11
2024-11-12 18:00:00,11.67,57.5,43,Karotten,1,317,12,46,11
2024-11-12 18:00:00,13.76,48.92,58,Pastinaken,2,317,12,46,11
2024-11-12 18:00:00,13.43,59.09,64,Nutzhanf,3,317,12,46,11
2024-11-12 18:00:00,12.9,54.47,23,Kartoffeln,4,317,12,46,11
2024-11-12 18:00:00,15.14,47.31,32,Karotten,5,317,12,46,11
2024-11-12 19:00:00,16.27,54.82,30,Karotten,1,317,12,46,11
2024-11-12 19:00:00,11.64,58.3,53,Pastinaken,2,317,12,46,11
2024-11-12 19:00:00,12.29,49.63,74,Nutzhanf,3,317,12,46,11
2024-11-12 19:00:00,9.74,60.61,73,Kartoffeln,4,317,12,46,11
2024-11-12 19:00:00,17.27,58.05,38,Karotten,5,317,12,46,11
2024-11-12 20:00:00,14.94,45.8,51,Karotten,1,317,12,46,11
2024-11-12 20:00:00,16.62,49.24,14,Pastinaken,2,317,12,46,11
2024-11-12 20:00:00,16.39,60.68,88,Nutzhanf,3,317,12,46,11
2024-11-12 20:00:00,14.34,48.95,47,Kartoffeln,4,317,12,46,11
2024-11-12 20:00:00,15.19,55.73,45,Karotten,5,317,12,46,11
2024-11-12 21:00:00,12.72,57.45,61,Karotten,1,317,12,46,11
2024-11-12 21:00:00,12.13,51.08,25,Pastinaken,2,317,12,46,11
2024-11-12 21:00:00,16.82,53.95,84,Nutzhanf,3,317,12,46,11
2024-11-12 21:00:00,12.97,62.37,31,Kartoffeln,4,317,12,46,11
2024-11-12 21:00:00,10.55,56.63,67,Karotten,5,317,12,46,11
2024-11-12 22:00:00,13.97,55.92,48,Karotten,1,317,12,46,11
2024-11-12 22:00:00,11.28,49.66,26,Pastinaken,2,317,12,46,11
2024-11-12 22:00:00,10.58,54.73,81,Nutzhanf,3,317,12,46,11
2024-11-12 22:00:00,12.46,56.35,27,Kartoffeln,4,317,12,46,11
2024-11-12 22:00:00,12.28,54.96,47,Karotten,5,317,12,46,11
2024-11-12 23:00:00,12.85,59.19,13,Karotten,1,317,12,46,11
2024-11-12 23:00:00,13.55,49.74,42,Pastinaken,2,317,12,46,11
2024-11-12 23:00:00,14.79,55.99,54,Nutzhanf,3,317,12,46,11
2024-11-12 23:00:00,13.81,56.27,39,Kartoffeln,4,317,12,46,11
2024-11-12 23:00:00,13.68,56.78,23,Karotten,5,317,12,46,11
2024-11-13 00:00:00,10.66,57.85,65,Karotten,1,318,13,46,11
2024-11-13 00:00:00,14.48,53.17,24,Pastinaken,2,318,13,46,11
2024-11-13 00:00:00,12.28,54.9,65,Nutzhanf,3,318,13,46,11
2024-11-13 00:00:00,18.39,46.56,10,Kartoffeln,4,318,13,46,11
2024-11-13 00:00:00,11.98,58.49,43,Karotten,5,318,13,46,11
2024-11-13 01:00:00,15.67,60.56,20,Karotten,1,318,13,46,11
2024-11-13 01:00:00,13.19,43.69,22,Pastinaken,2,318,13,46,11
2024-11-13 01:00:00,14.18,55.34,73,Nutzhanf,3,318,13,46,11
2024-11-13 01:00:00,14.73,57.12,10,Kartoffeln,4,318,13,46,11
2024-11-13 01:00:00,15.21,52.15,34,Karotten,5,318,13,46,11
2024-11-13 02:00:00,15.36,54.05,54,Karotten,1,318,13,46,11
2024-11-13 02:00:00,10.84,60.53,38,Pastinaken,2,318,13,46,11
2024-11-13 02:00:00,17.78,65.12,50,Nutzhanf,3,318,13,46,11
2024-11-13 02:00:00,13.79,53.71,25,Kartoffeln,4,318,13,46,11
2024-11-13 02:00:00,12.04,55.47,38,Karotten,5,318,13,46,11
2024-11-13 03:00:00,12.82,49.27,48,Karotten,1,318,13,46,11
2024-11-13 03:00:00,16.0,52.94,45,Pastinaken,2,318,13,46,11
2024-11-13 03:00:00,12.45,53.33,72,Nutzhanf,3,318,13,46,11
2024-11-13 03:00:00,12.97,48.5,15,Kartoffeln,4,318,13,46,11
2024-11-13 03:00:00,14.63,62.28,38,Karotten,5,318,13,46,11
2024-11-13 04:00:00,13.86,54.71,53,Karotten,1,318,13,46,11
2024-11-13 04:00:00,11.32,50.29,16,Pastinaken,2,318,13,46,11
2024-11-13 04:00:00,12.67,56.26,82,Nutzhanf,3,318,13,46,11
2024-11-13 04:00:00,13.17,55.84,16,Kartoffeln,4,318,13,46,11
2024-11-13 04:00:00,17.45,57.75,11,Karotten,5,318,13,46,11
2024-11-13 05:00:00,17.61,57.55,40,Karotten,1,318,13,46,11
2024-11-13 05:00:00,13.44,55.37,48,Pastinaken,2,318,13,46,11
2024-11-13 05:00:00,13.75,50.41,87,Nutzhanf,3,318,13,46,11
2024-11-13 05:00:00,14.55,60.33,13,Kartoffeln,4,318,13,46,11
2024-11-13 05:00:00,14.86,58.76,35,Karotten,5,318,13,46,11
2024-11-13 06:00:00,12.86,54.68,69,Karotten,1,318,13,46,11
2024-11-13 06:00:00,15.55,55.94,20,Pastinaken,2,318,13,46,11
2024-11-13 06:00:00,16.75,49.38,66,Nutzhanf,3,318,13,46,11
2024-11-13 06:00:00,13.25,51.34,10,Kartoffeln,4,318,13,46,11
2024-11-13 06:00:00,14.69,50.53,10,Karotten,5,318,13,46,11
2024-11-13 07:00:00,13.21,53.29,23,Karotten,1,318,13,46,11
2024-11-13 07:00:00,11.79,57.5,41,Pastinaken,2,318,13,46,11
2024-11-13 07:00:00,13.41,60.03,61,Nutzhanf,3,318,13,46,11
2024-11-13 07:00:00,14.1,54.97,80,Kartoffeln,4,318,13,46,11
2024-11-13 07:00:00,18.44,54.19,62,Karotten,5,318,13,46,11
2024-11-13 08:00:00,15.93,52.93,35,Karotten,1,318,13,46,11
2024-11-13 08:00:00,13.79,49.8,30,Pastinaken,2,318,13,46,11
2024-11-13 08:00:00,13.1,51.55,50,Nutzhanf,3,318,13,46,11
2024-11-13 08:00:00,15.58,43.33,38,Kartoffeln,4,318,13,46,11
2024-11-13 08:00:00,12.62,58.26,11,Karotten,5,318,13,46,11
2024-11-13 09:00:00,14.65,49.66,53,Karotten,1,318,13,46,11
2024-11-13 09:00:00,13.95,50.08,63,Pastinaken,2,318,13,46,11
2024-11-13 09:00:00,12.25,49.95,83,Nutzhanf,3,318,13,46,11
2024-11-13 09:00:00,11.7,55.86,10,Kartoffeln,4,318,13,46,11
2024-11-13 09:00:00,10.18,58.47,47,Karotten,5,318,13,46,11
2024-11-13 10:00:00,13.33,48.42,49,Karotten,1,318,13,46,11
2024-11-13 10:00:00,17.7,50.63,64,Pastinaken,2,318,13,46,11
2024-11-13 10:00:00,12.14,53.88,77,Nutzhanf,3,318,13,46,11
2024-11-13 10:00:00,17.29,58.73,27,Kartoffeln,4,318,13,46,11
2024-11-13 10:00:00,18.18,51.9,33,Karotten,5,318,13,46,11
2024-11-13 11:00:00,16.32,55.72,68,Karotten,1,318,13,46,11
2024-11-13 11:00:00,14.04,62.38,30,Pastinaken,2,318,13,46,11
2024-11-13 11:00:00,16.29,51.56,67,Nutzhanf,3,318,13,46,11
2024-11-13 11:00:00,11.21,50.87,33,Kartoffeln,4,318,13,46,11
2024-11-13 11:00:00,12.12,56.43,80,Karotten,5,318,13,46,11
2024-11-13 12:00:00,14.25,45.7,45,Karotten,1,318,13,46,11
2024-11-13 12:00:00,13.42,59.95,39,Pastinaken,2,318,13,46,11
2024-11-13 12:00:00,15.03,59.88,84,Nutzhanf,3,318,13,46,11
2024-11-13 12:00:00,13.17,59.23,40,Kartoffeln,4,318,13,46,11
2024-11-13 12:00:00,15.36,55.3,47,Karotten,5,318,13,46,11
2024-11-13 13:00:00,14.85,62.1,10,Karotten,1,318,13,46,11
2024-11-13 13:00:00,13.52,58.25,10,Pastinaken,2,318,13,46,11
2024-11-13 13:00:00,16.44,61.62,65,Nutzhanf,3,318,13,46,11
2024-11-13 13:00:00,11.23,47.87,35,Kartoffeln,4,318,13,46,11
2024-11-13 13:00:00,16.17,46.63,26,Karotten,5,318,13,46,11
2024-11-13 14:00:00,17.53,54.6,31,Karotten,1,318,13,46,11
2024-11-13 14:00:00,11.75,61.51,70,Pastinaken,2,318,13,46,11
2024-11-13 14:00:00,16.26,50.24,64,Nutzhanf,3,318,13,46,11
2024-11-13 14:00:00,17.93,51.91,14,Kartoffeln,4,318,13,46,11
2024-11-13 14:00:00,9.45,64.37,20,Karotten,5,318,13,46,11
2024-11-13 15:00:00,15.72,52.87,41,Karotten,1,318,13,46,11
2024-11-13 15:00:00,15.44,59.52,44,Pastinaken,2,318,13,46,11
2024-11-13 15:00:00,15.99,60.31,76,Nutzhanf,3,318,13,46,11
2024-11-13 15:00:00,12.48,62.58,36,Kartoffeln,4,318,13,46,11
2024-11-13 15:00:00,19.34,56.04,27,Karotten,5,318,13,46,11
2024-11-13 16:00:00,11.46,56.96,18,Karotten,1,318,13,46,11
2024-11-13 16:00:00,12.34,41.23,23,Pastinaken,2,318,13,46,11
2024-11-13 16:00:00,16.28,64.1,71,Nutzhanf,3,318,13,46,11
2024-11-13 16:00:00,17.31,54.91,23,Kartoffeln,4,318,13,46,11
2024-11-13 16:00:00,14.02,55.66,10,Karotten,5,318,13,46,11
2024-11-13 17:00:00,15.89,48.62,40,Karotten,1,318,13,46,11
2024-11-13 17:00:00,15.85,47.36,48,Pastinaken,2,318,13,46,11
2024-11-13 17:00:00,14.79,62.05,62,Nutzhanf,3,318,13,46,11
2024-11-13 17:00:00,13.83,63.38,48,Kartoffeln,4,318,13,46,11
2024-11-13 17:00:00,11.15,52.67,54,Karotten,5,318,13,46,11
2024-11-13 18:00:00,12.3,52.43,32,Karotten,1,318,13,46,11
2024-11-13 18:00:00,14.21,56.9,42,Pastinaken,2,318,13,46,11
2024-11-13 18:00:00,16.98,46.25,76,Nutzhanf,3,318,13,46,11
2024-11-13 18:00:00,16.45,62.61,26,Kartoffeln,4,318,13,46,11
2024-11-13 18:00:00,13.94,49.78,10,Karotten,5,318,13,46,11
2024-11-13 19:00:00,13.59,52.64,46,Karotten,1,318,13,46,11
2024-11-13 19:00:00,13.65,52.87,30,Pastinaken,2,318,13,46,11
2024-11-13 19:00:00,13.95,56.59,93,Nutzhanf,3,318,13,46,11
2024-11-13 19:00:00,12.35,55.13,74,Kartoffeln,4,318,13,46,11
2024-11-13 19:00:00,14.61,57.77,53,Karotten,5,318,13,46,11
2024-11-13 20:00:00,13.53,66.64,41,Karotten,1,318,13,46,11
2024-11-13 20:00:00,11.81,58.28,39,Pastinaken,2,318,13,46,11
2024-11-13 20:00:00,13.44,61.57,65,Nutzhanf,3,318,13,46,11
2024-11-13 20:00:00,15.67,56.29,40,Kartoffeln,4,318,13,46,11
2024-11-13 20:00:00,11.0,56.27,26,Karotten,5,318,13,46,11
2024-11-13 21:00:00,14.15,58.24,36,Karotten,1,318,13,46,11
2024-11-13 21:00:00,17.78,50.19,30,Pastinaken,2,318,13,46,11
2024-11-13 21:00:00,14.07,53.43,61,Nutzhanf,3,318,13,46,11
2024-11-13 21:00:00,13.36,53.66,70,Kartoffeln,4,318,13,46,11
2024-11-13 21:00:00,18.75,55.74,53,Karotten,5,318,13,46,11
2024-11-13 22:00:00,11.65,54.94,52,Karotten,1,318,13,46,11
2024-11-13 22:00:00,12.55,60.66,59,Pastinaken,2,318,13,46,11
2024-11-13 22:00:00,12.45,57.62,50,Nutzhanf,3,318,13,46,11
2024-11-13 22:00:00,14.5,51.77,63,Kartoffeln,4,318,13,46,11
2024-11-13 22:00:00,12.08,52.22,53,Karotten,5,318,13,46,11
2024-11-13 23:00:00,11.72,51.65,30,Karotten,1,318,13,46,11
2024-11-13 23:00:00,12.18,56.15,29,Pastinaken,2,318,13,46,11
2024-11-13 23:00:00,13.88,60.33,77,Nutzhanf,3,318,13,46,11
2024-11-13 23:00:00,10.75,60.13,45,Kartoffeln,4,318,13,46,11
2024-11-13 23:00:00,13.44,53.37,30,Karotten,5,318,13,46,11
2024-11-14 00:00:00,17.35,42.5,20,Karotten,1,319,14,46,11
2024-11-14 00:00:00,12.46,57.44,49,Pastinaken,2,319,14,46,11
2024-11-14 00:00:00,17.95,56.28,74,Nutzhanf,3,319,14,46,11
2024-11-14 00:00:00,17.07,46.36,51,Kartoffeln,4,319,14,46,11
2024-11-14 00:00:00,16.17,51.08,50,Karotten,5,319,14,46,11
2024-11-14 01:00:00,11.23,54.72,57,Karotten,1,319,14,46,11
2024-11-14 01:00:00,12.81,52.95,78,Pastinaken,2,319,14,46,11
2024-11-14 01:00:00,17.12,44.18,50,Nutzhanf,3,319,14,46,11
2024-11-14 01:00:00,14.07,52.12,54,Kartoffeln,4,319,14,46,11
2024-11-14 01:00:00,16.28,51.87,51,Karotten,5,319,14,46,11
2024-11-14 02:00:00,14.57,41.35,29,Karotten,1,319,14,46,11
2024-11-14 02:00:00,13.23,45.91,67,Pastinaken,2,319,14,46,11
2024-11-14 02:00:00,11.27,61.01,82,Nutzhanf,3,319,14,46,11
2024-11-14 02:00:00,15.66,47.18,51,Kartoffeln,4,319,14,46,11
2024-11-14 02:00:00,11.99,54.44,47,Karotten,5,319,14,46,11
2024-11-14 03:00:00,15.22,41.76,12,Karotten,1,319,14,46,11
2024-11-14 03:00:00,15.86,41.71,49,Pastinaken,2,319,14,46,11
2024-11-14 03:00:00,15.12,52.12,84,Nutzhanf,3,319,14,46,11
2024-11-14 03:00:00,15.01,51.8,17,Kartoffeln,4,319,14,46,11
2024-11-14 03:00:00,17.07,46.6,45,Karotten,5,319,14,46,11
2024-11-14 04:00:00,12.52,51.68,35,Karotten,1,319,14,46,11
2024-11-14 04:00:00,15.3,56.86,33,Pastinaken,2,319,14,46,11
2024-11-14 04:00:00,15.69,54.48,82,Nutzhanf,3,319,14,46,11
2024-11-14 04:00:00,12.39,49.41,18,Kartoffeln,4,319,14,46,11
2024-11-14 04:00:00,17.8,56.68,74,Karotten,5,319,14,46,11
2024-11-14 05:00:00,16.87,51.08,30,Karotten,1,319,14,46,11
2024-11-14 05:00:00,13.64,59.74,30,Pastinaken,2,319,14,46,11
2024-11-14 05:00:00,14.98,61.68,76,Nutzhanf,3,319,14,46,11
2024-11-14 05:00:00,15.75,67.43,17,Kartoffeln,4,319,14,46,11
2024-11-14 05:00:00,19.85,51.99,28,Karotten,5,319,14,46,11
2024-11-14 06:00:00,14.25,47.72,43,Karotten,1,319,14,46,11
2024-11-14 06:00:00,11.43,58.82,42,Pastinaken,2,319,14,46,11
2024-11-14 06:00:00,12.51,44.71,60,Nutzhanf,3,319,14,46,11
2024-11-14 06:00:00,13.94,54.82,25,Kartoffeln,4,319,14,46,11
2024-11-14 06:00:00,14.03,49.07,47,Karotten,5,319,14,46,11
2024-11-14 07:00:00,12.63,57.17,43,Karotten,1,319,14,46,11
2024-11-14 07:00:00,14.16,53.36,37,Pastinaken,2,319,14,46,11
2024-11-14 07:00:00,17.24,61.84,55,Nutzhanf,3,319,14,46,11
2024-11-14 07:00:00,13.84,48.94,32,Kartoffeln,4,319,14,46,11
2024-11-14 07:00:00,15.9,56.9,46,Karotten,5,319,14,46,11
2024-11-14 08:00:00,13.87,48.58,30,Karotten,1,319,14,46,11
2024-11-14 08:00:00,14.5,56.55,15,Pastinaken,2,319,14,46,11
2024-11-14 08:00:00,16.04,53.69,85,Nutzhanf,3,319,14,46,11
2024-11-14 08:00:00,16.4,42.82,64,Kartoffeln,4,319,14,46,11
2024-11-14 08:00:00,14.83,53.87,31,Karotten,5,319,14,46,11
2024-11-14 09:00:00,12.84,54.85,22,Karotten,1,319,14,46,11
2024-11-14 09:00:00,15.19,51.61,36,Pastinaken,2,319,14,46,11
2024-11-14 09:00:00,10.21,57.8,84,Nutzhanf,3,319,14,46,11
2024-11-14 09:00:00,11.24,47.96,53,Kartoffeln,4,319,14,46,11
2024-11-14 09:00:00,13.73,61.04,37,Karotten,5,319,14,46,11
2024-11-14 10:00:00,15.89,54.83,39,Karotten,1,319,14,46,11
2024-11-14 10:00:00,13.86,48.06,50,Pastinaken,2,319,14,46,11
2024-11-14 10:00:00,10.56,61.53,73,Nutzhanf,3,319,14,46,11
2024-11-14 10:00:00,15.35,55.97,10,Kartoffeln,4,319,14,46,11
2024-11-14 10:00:00,10.61,54.72,10,Karotten,5,319,14,46,11
2024-11-14 11:00:00,11.3,48.18,46,Karotten,1,319,14,46,11
2024-11-14 11:00:00,11.15,58.52,34,Pastinaken,2,319,14,46,11
2024-11-14 11:00:00,15.3,51.95,61,Nutzhanf,3,319,14,46,11
2024-11-14 11:00:00,10.51,44.55,42,Kartoffeln,4,319,14,46,11
2024-11-14 11:00:00,13.45,51.5,61,Karotten,5,319,14,46,11
2024-11-14 12:00:00,17.14,61.91,51,Karotten,1,319,14,46,11
2024-11-14 12:00:00,15.6,66.38,13,Pastinaken,2,319,14,46,11
2024-11-14 12:00:00,13.1,52.37,50,Nutzhanf,3,319,14,46,11
2024-11-14 12:00:00,14.3,54.41,16,Kartoffeln,4,319,14,46,11
2024-11-14 12:00:00,17.22,47.66,49,Karotten,5,319,14,46,11
2024-11-14 13:00:00,17.15,51.39,51,Karotten,1,319,14,46,11
2024-11-14 13:00:00,18.82,56.21,38,Pastinaken,2,319,14,46,11
2024-11-14 13:00:00,13.48,57.87,83,Nutzhanf,3,319,14,46,11
2024-11-14 13:00:00,13.1,59.24,40,Kartoffeln,4,319,14,46,11
2024-11-14 13:00:00,17.39,47.84,22,Karotten,5,319,14,46,11
2024-11-14 14:00:00,10.52,58.23,16,Karotten,1,319,14,46,11
2024-11-14 14:00:00,15.62,63.1,55,Pastinaken,2,319,14,46,11
2024-11-14 14:00:00,13.9,54.67,50,Nutzhanf,3,319,14,46,11
2024-11-14 14:00:00,11.26,54.25,72,Kartoffeln,4,319,14,46,11
2024-11-14 14:00:00,12.19,52.1,53,Karotten,5,319,14,46,11
2024-11-14 15:00:00,14.75,52.63,37,Karotten,1,319,14,46,11
2024-11-14 15:00:00,17.91,51.58,20,Pastinaken,2,319,14,46,11
2024-11-14 15:00:00,16.97,50.23,65,Nutzhanf,3,319,14,46,11
2024-11-14 15:00:00,16.13,57.12,31,Kartoffeln,4,319,14,46,11
2024-11-14 15:00:00,12.72,52.04,24,Karotten,5,319,14,46,11
2024-11-14 16:00:00,10.45,49.8,44,Karotten,1,319,14,46,11
2024-11-14 16:00:00,16.79,53.81,40,Pastinaken,2,319,14,46,11
2024-11-14 16:00:00,17.05,57.4,63,Nutzhanf,3,319,14,46,11
2024-11-14 16:00:00,14.37,49.49,50,Kartoffeln,4,319,14,46,11
2024-11-14 16:00:00,14.54,50.79,37,Karotten,5,319,14,46,11
2024-11-14 17:00:00,14.78,62.92,65,Karotten,1,319,14,46,11
2024-11-14 17:00:00,12.47,59.53,18,Pastinaken,2,319,14,46,11
2024-11-14 17:00:00,16.66,51.1,69,Nutzhanf,3,319,14,46,11
2024-11-14 17:00:00,17.71,64.45,56,Kartoffeln,4,319,14,46,11
2024-11-14 17:00:00,16.85,57.4,24,Karotten,5,319,14,46,11
2024-11-14 18:00:00,11.97,49.79,49,Karotten,1,319,14,46,11
2024-11-14 18:00:00,14.53,48.66,18,Pastinaken,2,319,14,46,11
2024-11-14 18:00:00,10.14,55.55,50,Nutzhanf,3,319,14,46,11
2024-11-14 18:00:00,17.03,48.25,62,Kartoffeln,4,319,14,46,11
2024-11-14 18:00:00,19.07,56.47,45,Karotten,5,319,14,46,11
2024-11-14 19:00:00,12.78,56.7,34,Karotten,1,319,14,46,11
2024-11-14 19:00:00,15.09,43.13,59,Pastinaken,2,319,14,46,11
2024-11-14 19:00:00,10.9,56.86,78,Nutzhanf,3,319,14,46,11
2024-11-14 19:00:00,12.67,53.15,64,Kartoffeln,4,319,14,46,11
2024-11-14 19:00:00,16.05,56.69,51,Karotten,5,319,14,46,11
2024-11-14 20:00:00,16.23,55.47,38,Karotten,1,319,14,46,11
2024-11-14 20:00:00,13.57,57.4,63,Pastinaken,2,319,14,46,11
2024-11-14 20:00:00,14.5,56.83,90,Nutzhanf,3,319,14,46,11
2024-11-14 20:00:00,14.62,51.07,60,Kartoffeln,4,319,14,46,11
2024-11-14 20:00:00,12.8,49.77,34,Karotten,5,319,14,46,11
2024-11-14 21:00:00,13.75,60.16,48,Karotten,1,319,14,46,11
2024-11-14 21:00:00,14.83,54.25,38,Pastinaken,2,319,14,46,11
2024-11-14 21:00:00,12.17,63.48,50,Nutzhanf,3,319,14,46,11
2024-11-14 21:00:00,14.46,51.74,76,Kartoffeln,4,319,14,46,11
2024-11-14 21:00:00,12.09,58.75,19,Karotten,5,319,14,46,11
2024-11-14 22:00:00,16.96,56.19,54,Karotten,1,319,14,46,11
2024-11-14 22:00:00,12.98,46.78,35,Pastinaken,2,319,14,46,11
2024-11-14 22:00:00,16.47,54.76,72,Nutzhanf,3,319,14,46,11
2024-11-14 22:00:00,12.79,54.08,13,Kartoffeln,4,319,14,46,11
2024-11-14 22:00:00,16.76,55.17,55,Karotten,5,319,14,46,11
2024-11-14 23:00:00,18.11,50.43,10,Karotten,1,319,14,46,11
2024-11-14 23:00:00,14.36,53.03,27,Pastinaken,2,319,14,46,11
2024-11-14 23:00:00,12.95,60.61,56,Nutzhanf,3,319,14,46,11
2024-11-14 23:00:00,13.81,57.0,10,Kartoffeln,4,319,14,46,11
2024-11-14 23:00:00,16.05,53.1,22,Karotten,5,319,14,46,11
2024-11-15 00:00:00,12.44,57.08,16,Karotten,1,320,15,46,11
2024-11-15 00:00:00,16.24,52.32,29,Pastinaken,2,320,15,46,11
2024-11-15 00:00:00,15.2,51.11,67,Nutzhanf,3,320,15,46,11
2024-11-15 00:00:00,15.48,55.02,60,Kartoffeln,4,320,15,46,11
2024-11-15 00:00:00,15.98,55.4,35,Karotten,5,320,15,46,11
2024-11-15 01:00:00,13.39,57.39,56,Karotten,1,320,15,46,11
2024-11-15 01:00:00,11.54,49.0,14,Pastinaken,2,320,15,46,11
2024-11-15 01:00:00,14.36,53.34,52,Nutzhanf,3,320,15,46,11
2024-11-15 01:00:00,12.5,54.48,22,Kartoffeln,4,320,15,46,11
2024-11-15 01:00:00,14.9,48.86,27,Karotten,5,320,15,46,11
2024-11-15 02:00:00,14.21,46.36,52,Karotten,1,320,15,46,11
2024-11-15 02:00:00,15.9,50.47,55,Pastinaken,2,320,15,46,11
2024-11-15 02:00:00,14.78,65.54,57,Nutzhanf,3,320,15,46,11
2024-11-15 02:00:00,11.8,48.25,34,Kartoffeln,4,320,15,46,11
2024-11-15 02:00:00,13.19,52.15,35,Karotten,5,320,15,46,11
2024-11-15 03:00:00,7.86,51.16,64,Karotten,1,320,15,46,11
2024-11-15 03:00:00,13.02,59.03,10,Pastinaken,2,320,15,46,11
2024-11-15 03:00:00,11.83,53.77,76,Nutzhanf,3,320,15,46,11
2024-11-15 03:00:00,14.67,42.01,43,Kartoffeln,4,320,15,46,11
2024-11-15 03:00:00,16.77,54.06,37,Karotten,5,320,15,46,11
2024-11-15 04:00:00,13.41,60.88,36,Karotten,1,320,15,46,11
2024-11-15 04:00:00,13.11,54.46,59,Pastinaken,2,320,15,46,11
2024-11-15 04:00:00,15.08,55.99,71,Nutzhanf,3,320,15,46,11
2024-11-15 04:00:00,11.09,47.36,15,Kartoffeln,4,320,15,46,11
2024-11-15 04:00:00,13.08,50.95,43,Karotten,5,320,15,46,11
2024-11-15 05:00:00,9.53,53.57,39,Karotten,1,320,15,46,11
2024-11-15 05:00:00,16.49,53.13,37,Pastinaken,2,320,15,46,11
2024-11-15 05:00:00,11.61,50.43,72,Nutzhanf,3,320,15,46,11
2024-11-15 05:00:00,13.19,53.78,11,Kartoffeln,4,320,15,46,11
2024-11-15 05:00:00,16.2,44.85,17,Karotten,5,320,15,46,11
2024-11-15 06:00:00,15.49,58.26,78,Karotten,1,320,15,46,11
2024-11-15 06:00:00,9.57,61.66,43,Pastinaken,2,320,15,46,11
